Name;MSCI WORLD U$ - PRICE INDEX;;;
1/30/74;109,038;;;
1/31/74;109,006;;;
2/1/74;108,538;;;
2/4/74;107,074;;;
2/5/74;106,705;;;
2/6/74;106,68;;;
2/7/74;106,867;;;
2/8/74;106,388;;;
2/11/74;105,285;;;
2/12/74;105,816;;;
2/13/74;105,801;;;
2/14/74;105,931;;;
2/15/74;107,103;;;
2/18/74;107,28;;;
2/19/74;107,649;;;
2/20/74;107,624;;;
2/21/74;108,395;;;
2/22/74;109,972;;;
2/25/74;109,714;;;
2/26/74;110,32;;;
2/27/74;110,778;;;
2/28/74;110,459;;;
3/1/74;109,45;;;
3/4/74;109,514;;;
3/5/74;110,764;;;
3/6/74;111,101;;;
3/7/74;109,994;;;
3/8/74;110,409;;;
3/11/74;111,088;;;
3/12/74;111,487;;;
3/13/74;111,779;;;
3/14/74;111,819;;;
3/15/74;111,496;;;
3/18/74;110,563;;;
3/19/74;109,851;;;
3/20/74;109,828;;;
3/21/74;110,068;;;
3/22/74;109,925;;;
3/25/74;110,211;;;
3/26/74;110,52;;;
3/27/74;109,332;;;
3/28/74;107,9;;;
3/29/74;107,416;;;
4/1/74;106,533;;;
4/2/74;107,054;;;
4/3/74;107,369;;;
4/4/74;107,541;;;
4/5/74;106,659;;;
4/8/74;106,07;;;
4/9/74;106,4;;;
4/10/74;106,259;;;
4/11/74;106,07;;;
4/12/74;106,07;;;
4/15/74;106,233;;;
4/16/74;107,159;;;
4/17/74;107,941;;;
4/18/74;108,531;;;
4/19/74;108,094;;;
4/22/74;107,779;;;
4/23/74;106,877;;;
4/24/74;105,594;;;
4/25/74;104,758;;;
4/26/74;105,012;;;
4/29/74;104,848;;;
4/30/74;105,382;;;
5/1/74;106,643;;;
5/2/74;106,664;;;
5/3/74;106,116;;;
5/6/74;105,907;;;
5/7/74;106,078;;;
5/8/74;106,231;;;
5/9/74;106,928;;;
5/10/74;105,956;;;
5/13/74;105,153;;;
5/14/74;105,028;;;
5/15/74;104,719;;;
5/16/74;103,908;;;
5/17/74;103,122;;;
5/20/74;102,524;;;
5/21/74;102,246;;;
5/22/74;101,84;;;
5/23/74;101,824;;;
5/24/74;102,534;;;
5/27/74;102,65;;;
5/28/74;102,367;;;
5/29/74;101,345;;;
5/30/74;98,738;;;
5/31/74;100,893;;;
6/3/74;101,689;;;
6/4/74;102,491;;;
6/5/74;103,167;;;
6/6/74;104,319;;;
6/7/74;104,685;;;
6/10/74;104,672;;;
6/11/74;104,093;;;
6/12/74;103,804;;;
6/13/74;103,732;;;
6/14/74;102,98;;;
6/17/74;102,082;;;
6/18/74;101,385;;;
6/19/74;100,76;;;
6/20/74;100,083;;;
6/21/74;99,007;;;
6/24/74;98,933;;;
6/25/74;99,768;;;
6/26/74;98,892;;;
6/27/74;97,543;;;
6/28/74;97,476;;;
7/1/74;97,336;;;
7/2/74;96,148;;;
7/3/74;95,718;;;
7/4/74;95,404;;;
7/5/74;95,141;;;
7/8/74;93,216;;;
7/9/74;93,003;;;
7/10/74;92,382;;;
7/11/74;92,202;;;
7/12/74;94,452;;;
7/15/74;94,876;;;
7/16/74;94,435;;;
7/17/74;94,885;;;
7/18/74;95,078;;;
7/19/74;95,114;;;
7/22/74;95,309;;;
7/23/74;95,997;;;
7/24/74;96,378;;;
7/25/74;95,869;;;
7/26/74;94,538;;;
7/29/74;93,083;;;
7/30/74;92,468;;;
7/31/74;91,462;;;
8/1/74;90,704;;;
8/2/74;90,255;;;
8/5/74;90,405;;;
8/6/74;91,071;;;
8/7/74;92,504;;;
8/8/74;91,916;;;
8/9/74;91,535;;;
8/12/74;90,617;;;
8/13/74;89,547;;;
8/14/74;87,843;;;
8/15/74;87,342;;;
8/16/74;86,73;;;
8/19/74;85,46;;;
8/20/74;85,475;;;
8/21/74;84,335;;;
8/22/74;83,602;;;
8/23/74;83,028;;;
8/26/74;83,001;;;
8/27/74;82,369;;;
8/28/74;81,696;;;
8/29/74;81,088;;;
8/30/74;82,39;;;
9/2/74;82,686;;;
9/3/74;81,242;;;
9/4/74;79,691;;;
9/5/74;81,175;;;
9/6/74;81,388;;;
9/9/74;80,297;;;
9/10/74;79,618;;;
9/11/74;79,194;;;
9/12/74;77,914;;;
9/13/74;76,778;;;
9/16/74;76,896;;;
9/17/74;77,64;;;
9/18/74;77,835;;;
9/19/74;79,403;;;
9/20/74;79,629;;;
9/23/74;79,012;;;
9/24/74;78,022;;;
9/25/74;77,42;;;
9/26/74;76,612;;;
9/27/74;75,484;;;
9/30/74;74,454;;;
10/1/74;74,315;;;
10/2/74;74,604;;;
10/3/74;73,452;;;
10/4/74;73,146;;;
10/7/74;74,737;;;
10/8/74;75,048;;;
10/9/74;76,38;;;
10/10/74;78,03;;;
10/11/74;78,988;;;
10/14/74;80,26;;;
10/15/74;79,93;;;
10/16/74;79,435;;;
10/17/74;79,573;;;
10/18/74;80,534;;;
10/21/74;81,072;;;
10/22/74;81,103;;;
10/23/74;79,723;;;
10/24/74;78,92;;;
10/25/74;78,975;;;
10/28/74;78,537;;;
10/29/74;80,501;;;
10/30/74;81,345;;;
10/31/74;81,329;;;
11/1/74;81,12;;;
11/4/74;80,481;;;
11/5/74;81,617;;;
11/6/74;81,6;;;
11/7/74;82,017;;;
11/8/74;81,924;;;
11/11/74;82,437;;;
11/12/74;81,66;;;
11/13/74;80,981;;;
11/14/74;81,008;;;
11/15/74;80,478;;;
11/18/74;78,67;;;
11/19/74;77,757;;;
11/20/74;77,498;;;
11/21/74;77,433;;;
11/22/74;78,262;;;
11/25/74;78,188;;;
11/26/74;78,873;;;
11/27/74;79,677;;;
11/28/74;79,649;;;
11/29/74;79,808;;;
12/2/74;78,648;;;
12/3/74;77,7;;;
12/4/74;77,734;;;
12/5/74;76,903;;;
12/6/74;75,951;;;
12/9/74;76,497;;;
12/10/74;77,281;;;
12/11/74;77,434;;;
12/12/74;77,131;;;
12/13/74;76,881;;;
12/16/74;76,488;;;
12/17/74;77,372;;;
12/18/74;77,782;;;
12/19/74;77,619;;;
12/20/74;77,144;;;
12/23/74;76,34;;;
12/24/74;76,931;;;
12/25/74;76,931;;;
12/26/74;77,463;;;
12/27/74;77,125;;;
12/30/74;77,334;;;
12/31/74;78,237;;;
1/1/75;78,237;;;
1/2/75;79,098;;;
1/3/75;79,649;;;
1/6/75;79,814;;;
1/7/75;79,901;;;
1/8/75;79,469;;;
1/9/75;80,336;;;
1/10/75;81,57;;;
1/13/75;81,734;;;
1/14/75;81,288;;;
1/15/75;81,624;;;
1/16/75;81,996;;;
1/17/75;81,667;;;
1/20/75;81,58;;;
1/21/75;81,707;;;
1/22/75;82,528;;;
1/23/75;83,043;;;
1/24/75;84,416;;;
1/27/75;86,872;;;
1/28/75;87,951;;;
1/29/75;89,117;;;
1/30/75;89,127;;;
1/31/75;89,398;;;
2/3/75;90,119;;;
2/4/75;89,498;;;
2/5/75;90,55;;;
2/6/75;90,7;;;
2/7/75;91,315;;;
2/10/75;91,844;;;
2/11/75;91,925;;;
2/12/75;93,032;;;
2/13/75;94,534;;;
2/14/75;94,908;;;
2/17/75;94,609;;;
2/18/75;93,943;;;
2/19/75;94,612;;;
2/20/75;95,428;;;
2/21/75;95,896;;;
2/24/75;95,438;;;
2/25/75;94,488;;;
2/26/75;95,316;;;
2/27/75;96,275;;;
2/28/75;97,047;;;
3/3/75;98,018;;;
3/4/75;98,261;;;
3/5/75;97,913;;;
3/6/75;98,83;;;
3/7/75;99,162;;;
3/10/75;99,724;;;
3/11/75;99,054;;;
3/12/75;98,455;;;
3/13/75;98,372;;;
3/14/75;98,9;;;
3/17/75;99,479;;;
3/18/75;98,857;;;
3/19/75;98,42;;;
3/20/75;97,553;;;
3/21/75;97,169;;;
3/24/75;95,143;;;
3/25/75;95,537;;;
3/26/75;96,898;;;
3/27/75;97,436;;;
3/28/75;97,436;;;
3/31/75;97,51;;;
4/1/75;96,884;;;
4/2/75;96,852;;;
4/3/75;96,173;;;
4/4/75;95,436;;;
4/7/75;95,211;;;
4/8/75;95,484;;;
4/9/75;96,776;;;
4/10/75;97,419;;;
4/11/75;97,767;;;
4/14/75;98,815;;;
4/15/75;99,467;;;
4/16/75;100,137;;;
4/17/75;101,141;;;
4/18/75;100,695;;;
4/21/75;101,099;;;
4/22/75;101,378;;;
4/23/75;101,073;;;
4/24/75;100,681;;;
4/25/75;100,826;;;
4/28/75;100,469;;;
4/29/75;100,309;;;
4/30/75;101,3;;;
5/1/75;102,087;;;
5/2/75;103,224;;;
5/5/75;103,508;;;
5/6/75;102,341;;;
5/7/75;102,781;;;
5/8/75;103,473;;;
5/9/75;104,223;;;
5/12/75;104,287;;;
5/13/75;104,581;;;
5/14/75;104,941;;;
5/15/75;104,475;;;
5/16/75;103,874;;;
5/19/75;104,029;;;
5/20/75;103,83;;;
5/21/75;102,967;;;
5/22/75;103,253;;;
5/23/75;104,108;;;
5/26/75;104,105;;;
5/27/75;103,872;;;
5/28/75;103;;;
5/29/75;102,626;;;
5/30/75;103,447;;;
6/2/75;104,667;;;
6/3/75;105,177;;;
6/4/75;105,017;;;
6/5/75;105,116;;;
6/6/75;105,368;;;
6/9/75;104,098;;;
6/10/75;103,372;;;
6/11/75;103,291;;;
6/12/75;102,661;;;
6/13/75;102,876;;;
6/16/75;103,414;;;
6/17/75;102,734;;;
6/18/75;102,47;;;
6/19/75;103,465;;;
6/20/75;104,085;;;
6/23/75;104,561;;;
6/24/75;104,771;;;
6/25/75;104,909;;;
6/26/75;104,803;;;
6/27/75;104,553;;;
6/30/75;104,505;;;
7/1/75;104,722;;;
7/2/75;104,53;;;
7/3/75;104,246;;;
7/4/75;104,357;;;
7/7/75;103,558;;;
7/8/75;103,52;;;
7/9/75;104,896;;;
7/10/75;104,743;;;
7/11/75;104,525;;;
7/14/75;104,607;;;
7/15/75;105,138;;;
7/16/75;104,107;;;
7/17/75;103,208;;;
7/18/75;102,424;;;
7/21/75;101,639;;;
7/22/75;100,966;;;
7/23/75;99,598;;;
7/24/75;99,296;;;
7/25/75;98,979;;;
7/28/75;98,703;;;
7/29/75;98,386;;;
7/30/75;98,723;;;
7/31/75;98,483;;;
8/1/75;97,757;;;
8/4/75;97,044;;;
8/5/75;96,503;;;
8/6/75;96,56;;;
8/7/75;96,25;;;
8/8/75;95,966;;;
8/11/75;96,161;;;
8/12/75;96,82;;;
8/13/75;96,043;;;
8/14/75;95,8;;;
8/15/75;96,218;;;
8/18/75;96,298;;;
8/19/75;95,381;;;
8/20/75;94,032;;;
8/21/75;93,915;;;
8/22/75;94,976;;;
8/25/75;95,365;;;
8/26/75;94,626;;;
8/27/75;94,753;;;
8/28/75;96,143;;;
8/29/75;96,723;;;
9/1/75;96,541;;;
9/2/75;95,428;;;
9/3/75;95,736;;;
9/4/75;95,982;;;
9/5/75;95,491;;;
9/8/75;95,589;;;
9/9/75;94,615;;;
9/10/75;93,946;;;
9/11/75;93,55;;;
9/12/75;93,348;;;
9/15/75;92,954;;;
9/16/75;92,551;;;
9/17/75;92,452;;;
9/18/75;93,503;;;
9/19/75;94,876;;;
9/22/75;94,235;;;
9/23/75;93,707;;;
9/24/75;94,178;;;
9/25/75;94,409;;;
9/26/75;94,453;;;
9/29/75;93,219;;;
9/30/75;92,428;;;
10/1/75;91,803;;;
10/2/75;92,43;;;
10/3/75;94,21;;;
10/6/75;94,999;;;
10/7/75;95,22;;;
10/8/75;96,11;;;
10/9/75;96,754;;;
10/10/75;96,89;;;
10/13/75;97,846;;;
10/14/75;97,986;;;
10/15/75;97,937;;;
10/16/75;98,2;;;
10/17/75;97,772;;;
10/20/75;98,293;;;
10/21/75;99,004;;;
10/22/75;99,428;;;
10/23/75;99,955;;;
10/24/75;99,097;;;
10/27/75;98,907;;;
10/28/75;99,555;;;
10/29/75;98,808;;;
10/30/75;98,629;;;
10/31/75;98,555;;;
11/3/75;97,93;;;
11/4/75;98,401;;;
11/5/75;98,889;;;
11/6/75;99,25;;;
11/7/75;99,381;;;
11/10/75;99,523;;;
11/11/75;100,089;;;
11/12/75;101,086;;;
11/13/75;100,999;;;
11/14/75;100,717;;;
11/17/75;101,096;;;
11/18/75;100,838;;;
11/19/75;100,021;;;
11/20/75;99,809;;;
11/21/75;99,753;;;
11/24/75;99,827;;;
11/25/75;100,528;;;
11/26/75;100,845;;;
11/27/75;100,894;;;
11/28/75;101,013;;;
12/1/75;100,542;;;
12/2/75;99,764;;;
12/3/75;98,576;;;
12/4/75;98,545;;;
12/5/75;97,868;;;
12/8/75;97,726;;;
12/9/75;97,773;;;
12/10/75;98,379;;;
12/11/75;98,197;;;
12/12/75;98,187;;;
12/15/75;98,237;;;
12/16/75;98,933;;;
12/17/75;99,171;;;
12/18/75;99,543;;;
12/19/75;99,101;;;
12/22/75;98,658;;;
12/23/75;99,165;;;
12/24/75;99,767;;;
12/25/75;99,767;;;
12/26/75;100,446;;;
12/29/75;100,682;;;
12/30/75;100,553;;;
12/31/75;100,863;;;
1/1/76;100,863;;;
1/2/76;101,6;;;
1/5/76;103,091;;;
1/6/76;104,096;;;
1/7/76;104,568;;;
1/8/76;104,853;;;
1/9/76;105,185;;;
1/12/76;106,278;;;
1/13/76;105,63;;;
1/14/76;106,537;;;
1/15/76;106,492;;;
1/16/76;106,796;;;
1/19/76;107,568;;;
1/20/76;107,922;;;
1/21/76;107,26;;;
1/22/76;106,876;;;
1/23/76;107,975;;;
1/26/76;108,447;;;
1/27/76;108,003;;;
1/28/76;107,681;;;
1/29/76;108,762;;;
1/30/76;109,636;;;
2/2/76;109,744;;;
2/3/76;109,868;;;
2/4/76;110,628;;;
2/5/76;109,599;;;
2/6/76;108,679;;;
2/9/76;108,367;;;
2/10/76;108,567;;;
2/11/76;108,99;;;
2/12/76;108,675;;;
2/13/76;108,344;;;
2/16/76;108,082;;;
2/17/76;107,678;;;
2/18/76;108,097;;;
2/19/76;109,101;;;
2/20/76;109,611;;;
2/23/76;109,617;;;
2/24/76;110,08;;;
2/25/76;110,043;;;
2/26/76;109,064;;;
2/27/76;108,582;;;
3/1/76;108,663;;;
3/2/76;109,003;;;
3/3/76;108,557;;;
3/4/76;107,908;;;
3/5/76;107,825;;;
3/8/76;108,239;;;
3/9/76;108,521;;;
3/10/76;109,019;;;
3/11/76;109,692;;;
3/12/76;109,16;;;
3/15/76;108,09;;;
3/16/76;108,639;;;
3/17/76;108,593;;;
3/18/76;108,442;;;
3/19/76;108,421;;;
3/22/76;108,486;;;
3/23/76;109,624;;;
3/24/76;110,633;;;
3/25/76;110,085;;;
3/26/76;110,026;;;
3/29/76;109,408;;;
3/30/76;108,987;;;
3/31/76;109,621;;;
4/1/76;109,039;;;
4/2/76;108,782;;;
4/5/76;109,647;;;
4/6/76;109,436;;;
4/7/76;108,825;;;
4/8/76;107,987;;;
4/9/76;107,126;;;
4/12/76;106,755;;;
4/13/76;107,344;;;
4/14/76;106,98;;;
4/15/76;107,332;;;
4/16/76;107,332;;;
4/19/76;107,868;;;
4/20/76;109,182;;;
4/21/76;109,66;;;
4/22/76;109,167;;;
4/23/76;108,571;;;
4/26/76;108,637;;;
4/27/76;108,51;;;
4/28/76;108,73;;;
4/29/76;108,835;;;
4/30/76;108,579;;;
5/3/76;108,099;;;
5/4/76;108,406;;;
5/5/76;108,286;;;
5/6/76;108,27;;;
5/7/76;108,721;;;
5/10/76;109,57;;;
5/11/76;109,517;;;
5/12/76;109,184;;;
5/13/76;108,625;;;
5/14/76;107,876;;;
5/17/76;107,467;;;
5/18/76;107,411;;;
5/19/76;107,537;;;
5/20/76;108,126;;;
5/21/76;107,288;;;
5/24/76;106,064;;;
5/25/76;105,988;;;
5/26/76;105,858;;;
5/27/76;105,751;;;
5/28/76;106,333;;;
5/31/76;106,525;;;
6/1/76;106,36;;;
6/2/76;106,528;;;
6/3/76;106,253;;;
6/4/76;105,721;;;
6/7/76;105,4;;;
6/8/76;105,677;;;
6/9/76;105,495;;;
6/10/76;105,948;;;
6/11/76;106,945;;;
6/14/76;107,868;;;
6/15/76;107,574;;;
6/16/76;108,205;;;
6/17/76;109,027;;;
6/18/76;109,191;;;
6/21/76;109,546;;;
6/22/76;108,867;;;
6/23/76;108,578;;;
6/24/76;108,901;;;
6/25/76;108,998;;;
6/28/76;108,893;;;
6/29/76;109,155;;;
6/30/76;109,559;;;
7/1/76;109,068;;;
7/2/76;109,498;;;
7/5/76;109,606;;;
7/6/76;109,21;;;
7/7/76;109,219;;;
7/8/76;109,137;;;
7/9/76;109,715;;;
7/12/76;110,287;;;
7/13/76;110,2;;;
7/14/76;110,518;;;
7/15/76;110,001;;;
7/16/76;109,55;;;
7/19/76;109,206;;;
7/20/76;108,93;;;
7/21/76;108,982;;;
7/22/76;109,159;;;
7/23/76;109,098;;;
7/26/76;108,861;;;
7/27/76;108,389;;;
7/28/76;108,174;;;
7/29/76;107,999;;;
7/30/76;108,288;;;
8/2/76;108,099;;;
8/3/76;108,827;;;
8/4/76;109,212;;;
8/5/76;108,873;;;
8/6/76;108,697;;;
8/9/76;108,425;;;
8/10/76;109,2;;;
8/11/76;109,191;;;
8/12/76;109,288;;;
8/13/76;109,373;;;
8/16/76;109,358;;;
8/17/76;109,713;;;
8/18/76;109,676;;;
8/19/76;108,822;;;
8/20/76;108,01;;;
8/23/76;107,418;;;
8/24/76;106,869;;;
8/25/76;107,123;;;
8/26/76;106,711;;;
8/27/76;106,78;;;
8/30/76;107,16;;;
8/31/76;107,792;;;
9/1/76;108,609;;;
9/2/76;108,641;;;
9/3/76;108,83;;;
9/6/76;108,771;;;
9/7/76;109,328;;;
9/8/76;109,11;;;
9/9/76;108,546;;;
9/10/76;108,603;;;
9/13/76;108,136;;;
9/14/76;107,813;;;
9/15/76;108,104;;;
9/16/76;108,887;;;
9/17/76;109,566;;;
9/20/76;109,644;;;
9/21/76;110,732;;;
9/22/76;110,759;;;
9/23/76;110,318;;;
9/24/76;109,987;;;
9/27/76;110,085;;;
9/28/76;109,087;;;
9/29/76;108,615;;;
9/30/76;108,443;;;
10/1/76;107,733;;;
10/4/76;107,463;;;
10/5/76;106,82;;;
10/6/76;106,219;;;
10/7/76;106,472;;;
10/8/76;105,559;;;
10/11/76;104,618;;;
10/12/76;103,559;;;
10/13/76;104,286;;;
10/14/76;103,411;;;
10/15/76;103,216;;;
10/18/76;103,831;;;
10/19/76;103,885;;;
10/20/76;104,125;;;
10/21/76;103,383;;;
10/22/76;102,59;;;
10/25/76;102,232;;;
10/26/76;102,76;;;
10/27/76;103,389;;;
10/28/76;103,321;;;
10/29/76;104,395;;;
11/1/76;104,741;;;
11/2/76;104,877;;;
11/3/76;104,044;;;
11/4/76;104,518;;;
11/5/76;103,6;;;
11/8/76;102,48;;;
11/9/76;102,278;;;
11/10/76;102,201;;;
11/11/76;102,761;;;
11/12/76;102,623;;;
11/15/76;103,09;;;
11/16/76;102,994;;;
11/17/76;103,309;;;
11/18/76;104,29;;;
11/19/76;104,362;;;
11/22/76;104,652;;;
11/23/76;104,096;;;
11/24/76;104,432;;;
11/25/76;104,466;;;
11/26/76;105,048;;;
11/29/76;104,337;;;
11/30/76;103,725;;;
12/1/76;103,961;;;
12/2/76;103,826;;;
12/3/76;104,714;;;
12/6/76;105,445;;;
12/7/76;105,744;;;
12/8/76;106,546;;;
12/9/76;107,064;;;
12/10/76;107,233;;;
12/13/76;107,311;;;
12/14/76;107,391;;;
12/15/76;107,576;;;
12/16/76;107,219;;;
12/17/76;107,216;;;
12/20/76;107,002;;;
12/21/76;107,642;;;
12/22/76;108,268;;;
12/23/76;108,525;;;
12/24/76;108,619;;;
12/27/76;109,73;;;
12/28/76;110,476;;;
12/29/76;110,303;;;
12/30/76;110,858;;;
12/31/76;111,262;;;
1/3/77;111,063;;;
1/4/77;110,509;;;
1/5/77;109,752;;;
1/6/77;109,773;;;
1/7/77;109,635;;;
1/10/77;109,822;;;
1/11/77;108,763;;;
1/12/77;108,075;;;
1/13/77;108,794;;;
1/14/77;108,681;;;
1/17/77;108,48;;;
1/18/77;108,143;;;
1/19/77;108,714;;;
1/20/77;108,192;;;
1/21/77;108,37;;;
1/24/77;108,336;;;
1/25/77;108,128;;;
1/26/77;107,775;;;
1/27/77;107,377;;;
1/28/77;107,488;;;
1/31/77;107,262;;;
2/1/77;107,85;;;
2/2/77;107,972;;;
2/3/77;107,561;;;
2/4/77;107,49;;;
2/7/77;107,555;;;
2/8/77;107,294;;;
2/9/77;106,723;;;
2/10/77;106,731;;;
2/11/77;106,097;;;
2/14/77;106,279;;;
2/15/77;106,583;;;
2/16/77;107,11;;;
2/17/77;107,015;;;
2/18/77;106,814;;;
2/21/77;106,681;;;
2/22/77;106,646;;;
2/23/77;106,538;;;
2/24/77;106,215;;;
2/25/77;106,217;;;
2/28/77;106,52;;;
3/1/77;107,236;;;
3/2/77;106,998;;;
3/3/77;107,434;;;
3/4/77;107,559;;;
3/7/77;107,52;;;
3/8/77;107,189;;;
3/9/77;106,735;;;
3/10/77;107,152;;;
3/11/77;106,97;;;
3/14/77;107,568;;;
3/15/77;108,028;;;
3/16/77;108,264;;;
3/17/77;108,25;;;
3/18/77;108,057;;;
3/21/77;107,583;;;
3/22/77;107,382;;;
3/23/77;107,088;;;
3/24/77;106,561;;;
3/25/77;106,063;;;
3/28/77;105,818;;;
3/29/77;106,426;;;
3/30/77;105,8;;;
3/31/77;105,581;;;
4/1/77;106,086;;;
4/4/77;105,312;;;
4/5/77;104,893;;;
4/6/77;104,868;;;
4/7/77;105,07;;;
4/8/77;105,07;;;
4/11/77;105,542;;;
4/12/77;106,78;;;
4/13/77;107,024;;;
4/14/77;107,634;;;
4/15/77;107,647;;;
4/18/77;107,36;;;
4/19/77;107,098;;;
4/20/77;107,533;;;
4/21/77;107,363;;;
4/22/77;106,576;;;
4/25/77;105,433;;;
4/26/77;105,267;;;
4/27/77;105,906;;;
4/28/77;106,187;;;
4/29/77;106,46;;;
5/2/77;106,936;;;
5/3/77;107,26;;;
5/4/77;107,696;;;
5/5/77;107,881;;;
5/6/77;107,528;;;
5/9/77;107,167;;;
5/10/77;107,295;;;
5/11/77;106,723;;;
5/12/77;106,666;;;
5/13/77;106,949;;;
5/16/77;107,127;;;
5/17/77;107,262;;;
5/18/77;107,87;;;
5/19/77;107,51;;;
5/20/77;107,078;;;
5/23/77;106,091;;;
5/24/77;105,874;;;
5/25/77;105,347;;;
5/26/77;105,371;;;
5/27/77;104,847;;;
5/30/77;104,768;;;
5/31/77;104,734;;;
6/1/77;105,229;;;
6/2/77;105,109;;;
6/3/77;105,789;;;
6/6/77;105,56;;;
6/7/77;105,689;;;
6/8/77;105,965;;;
6/9/77;105,882;;;
6/10/77;105,951;;;
6/13/77;105,909;;;
6/14/77;107,116;;;
6/15/77;106,97;;;
6/16/77;107,235;;;
6/17/77;107,394;;;
6/20/77;107,613;;;
6/21/77;107,713;;;
6/22/77;107,671;;;
6/23/77;107,85;;;
6/24/77;108,406;;;
6/27/77;108,586;;;
6/28/77;108,079;;;
6/29/77;108,023;;;
6/30/77;108,395;;;
7/1/77;108,037;;;
7/4/77;108,157;;;
7/5/77;108,244;;;
7/6/77;107,7;;;
7/7/77;107,936;;;
7/8/77;108,005;;;
7/11/77;107,915;;;
7/12/77;107,564;;;
7/13/77;107,818;;;
7/14/77;107,741;;;
7/15/77;108,193;;;
7/18/77;108,501;;;
7/19/77;109,061;;;
7/20/77;109,096;;;
7/21/77;108,913;;;
7/22/77;108,908;;;
7/25/77;108,428;;;
7/26/77;107,882;;;
7/27/77;106,826;;;
7/28/77;106,659;;;
7/29/77;106,659;;;
8/1/77;106,997;;;
8/2/77;106,928;;;
8/3/77;107,031;;;
8/4/77;107,301;;;
8/5/77;107,532;;;
8/8/77;106,99;;;
8/9/77;107,083;;;
8/10/77;107,564;;;
8/11/77;107,36;;;
8/12/77;107,071;;;
8/15/77;107,475;;;
8/16/77;107,124;;;
8/17/77;107,288;;;
8/18/77;107,287;;;
8/19/77;107,107;;;
8/22/77;107,169;;;
8/23/77;107,093;;;
8/24/77;106,869;;;
8/25/77;106,258;;;
8/26/77;106,082;;;
8/29/77;106,639;;;
8/30/77;106,344;;;
8/31/77;106,77;;;
9/1/77;106,836;;;
9/2/77;107,418;;;
9/5/77;107,786;;;
9/6/77;108,035;;;
9/7/77;108,434;;;
9/8/77;107,867;;;
9/9/77;106,963;;;
9/12/77;106,706;;;
9/13/77;106,934;;;
9/14/77;107,477;;;
9/15/77;107,736;;;
9/16/77;107,283;;;
9/19/77;106,566;;;
9/20/77;106,666;;;
9/21/77;106,109;;;
9/22/77;105,858;;;
9/23/77;105,876;;;
9/26/77;106,433;;;
9/27/77;106,333;;;
9/28/77;106,546;;;
9/29/77;107,066;;;
9/30/77;107,812;;;
10/3/77;108,278;;;
10/4/77;107,419;;;
10/5/77;107,254;;;
10/6/77;107,762;;;
10/7/77;107,703;;;
10/10/77;107,549;;;
10/11/77;106,85;;;
10/12/77;106,178;;;
10/13/77;105,935;;;
10/14/77;105,972;;;
10/17/77;105,974;;;
10/18/77;106,178;;;
10/19/77;105,607;;;
10/20/77;105,567;;;
10/21/77;105,575;;;
10/24/77;105,158;;;
10/25/77;104,677;;;
10/26/77;105,371;;;
10/27/77;105,732;;;
10/28/77;105,654;;;
10/31/77;105,68;;;
11/1/77;104,769;;;
11/2/77;104,238;;;
11/3/77;104,315;;;
11/4/77;104,613;;;
11/7/77;105,107;;;
11/8/77;105,213;;;
11/9/77;105,709;;;
11/10/77;106,746;;;
11/11/77;107,958;;;
11/14/77;107,556;;;
11/15/77;107,643;;;
11/16/77;107,256;;;
11/17/77;106,779;;;
11/18/77;107,014;;;
11/21/77;106,935;;;
11/22/77;107,144;;;
11/23/77;107,61;;;
11/24/77;107,03;;;
11/25/77;107,428;;;
11/28/77;107,358;;;
11/29/77;106,512;;;
11/30/77;106,709;;;
12/1/77;106,779;;;
12/2/77;107,028;;;
12/5/77;106,73;;;
12/6/77;105,833;;;
12/7/77;105,553;;;
12/8/77;105,808;;;
12/9/77;106,114;;;
12/12/77;106,082;;;
12/13/77;106,089;;;
12/14/77;106,861;;;
12/15/77;106,193;;;
12/16/77;106,273;;;
12/19/77;105,979;;;
12/20/77;106,242;;;
12/21/77;106,539;;;
12/22/77;106,902;;;
12/23/77;107,556;;;
12/26/77;107,556;;;
12/27/77;107,687;;;
12/28/77;108,336;;;
12/29/77;108,534;;;
12/30/77;108,521;;;
1/2/78;108,579;;;
1/3/78;108,19;;;
1/4/78;108,258;;;
1/5/78;106,764;;;
1/6/78;106,284;;;
1/9/78;105,711;;;
1/10/78;105,133;;;
1/11/78;105,21;;;
1/12/78;105,186;;;
1/13/78;105;;;
1/16/78;104,848;;;
1/17/78;105,071;;;
1/18/78;105,568;;;
1/19/78;105,547;;;
1/20/78;105,425;;;
1/23/78;104,999;;;
1/24/78;105,071;;;
1/25/78;105,193;;;
1/26/78;104,614;;;
1/27/78;104,511;;;
1/30/78;105,014;;;
1/31/78;105,02;;;
2/1/78;105,461;;;
2/2/78;105,425;;;
2/3/78;105,031;;;
2/6/78;105,043;;;
2/7/78;105,855;;;
2/8/78;106,266;;;
2/9/78;106,047;;;
2/10/78;105,881;;;
2/13/78;105,891;;;
2/14/78;105,219;;;
2/15/78;104,88;;;
2/16/78;104,648;;;
2/17/78;104,646;;;
2/20/78;105,057;;;
2/21/78;104,522;;;
2/22/78;104,602;;;
2/23/78;104,745;;;
2/24/78;105,368;;;
2/27/78;104,521;;;
2/28/78;103,901;;;
3/1/78;104,553;;;
3/2/78;104,383;;;
3/3/78;104,607;;;
3/6/78;104,027;;;
3/7/78;104,317;;;
3/8/78;105,046;;;
3/9/78;104,789;;;
3/10/78;105,192;;;
3/13/78;105,449;;;
3/14/78;106,239;;;
